Timestamp,N1_Data,N2_Data,N3_Data,N4_Data,N5_Data
2026/03/25 07:33:52,M:24.0,T:33.0,H:61.9,B:100,M:49.0,T:26.4,H:81.5,B:39,M:90.0,T:26.1,H:80.1,B:42,M:48.0,T:25.8,H:81.0,B:53,M:38.0,T:26.5,H:79.4,B:64
2026/03/25 08:03:52,M:25.0,T:34.2,H:63.5,B:100,M:49.0,T:27.6,H:76.5,B:41,M:90.0,T:26.5,H:78.8,B:42,M:48.0,T:26.2,H:80.7,B:52,M:38.0,T:27.3,H:74.7,B:65
2026/03/25 08:33:52,M:24.0,T:31.8,H:67.7,B:100,M:49.0,T:29.6,H:69.2,B:44,M:90.0,T:27.0,H:77.2,B:41,M:48.0,T:26.7,H:80.1,B:52,M:37.0,T:28.6,H:70.8,B:69
2026/03/25 09:03:52,M:23.0,T:36.7,H:57.9,B:100,M:49.0,T:30.6,H:63.2,B:46,M:90.0,T:27.5,H:74.8,B:41,M:48.0,T:29.5,H:76.5,B:51,M:37.0,T:31.6,H:58.8,B:72
2026/03/25 09:33:52,M:24.0,T:39.9,H:45.9,B:0,M:51.0,T:34.9,H:50.7,B:60,NA,NA,NA,NA,M:48.0,T:29.0,H:71.7,B:51,M:37.0,T:33.7,H:51.4,B:75
2026/03/25 10:03:52,M:25.0,T:41.2,H:40.8,B:0,M:51.0,T:38.4,H:39.9,B:59,M:89.0,T:29.6,H:68.4,B:43,M:47.0,T:28.6,H:71.0,B:51,M:35.0,T:34.9,H:48.2,B:77
2026/03/25 10:33:52,M:25.0,T:42.1,H:40.3,B:0,M:50.0,T:41.4,H:33.0,B:66,M:89.0,T:34.4,H:52.8,B:43,M:47.0,T:28.8,H:69.3,B:51,M:34.0,T:36.0,H:42.8,B:77
2026/03/25 11:03:52,M:23.0,T:46.9,H:33.3,B:0,M:49.0,T:44.6,H:27.2,B:71,M:89.0,T:37.2,H:46.4,B:44,M:47.0,T:29.2,H:68.0,B:50,M:0.0,T:37.1,H:41.1,B:71
2026/03/25 11:33:52,M:22.0,T:42.5,H:36.5,B:0,NA,NA,NA,NA,M:89.0,T:37.5,H:42.6,B:42,M:46.0,T:32.7,H:61.6,B:49,M:25.0,T:38.6,H:37.4,B:73
2026/03/25 12:03:52,M:24.0,T:44.4,H:35.3,B:0,M:48.0,T:47.4,H:22.7,B:72,M:89.0,T:33.9,H:50.1,B:42,M:46.0,T:31.9,H:59.0,B:50,M:23.0,T:39.9,H:34.4,B:71
2026/03/25 12:33:52,M:24.0,T:44.9,H:33.9,B:0,M:47.0,T:47.3,H:22.3,B:68,M:89.0,T:33.5,H:50.7,B:42,M:46.0,T:30.9,H:59.5,B:48,M:61.0,T:40.3,H:33.0,B:65
2026/03/25 13:03:53,M:22.0,T:36.1,H:43.8,B:0,M:46.0,T:45.7,H:23.3,B:61,M:89.0,T:34.1,H:49.3,B:43,M:46.0,T:30.8,H:58.9,B:48,M:57.0,T:40.2,H:31.9,B:63
2026/03/25 13:33:53,M:22.0,T:36.3,H:45.4,B:0,M:46.0,T:43.7,H:25.4,B:61,M:89.0,T:40.5,H:37.1,B:44,M:45.0,T:30.9,H:59.0,B:48,M:47.0,T:43.4,H:26.9,B:84
2026/03/25 14:03:53,M:22.0,T:34.4,H:43.9,B:0,M:46.0,T:42.8,H:24.8,B:57,M:89.0,T:39.5,H:36.2,B:42,M:45.0,T:31.1,H:57.3,B:47,M:52.0,T:44.1,H:24.0,B:69
2026/03/25 14:33:53,M:22.0,T:34.2,H:47.6,B:0,M:44.0,T:42.0,H:26.3,B:59,M:89.0,T:34.9,H:43.2,B:42,M:44.0,T:31.5,H:55.6,B:48,M:52.0,T:43.7,H:24.8,B:66
2026/03/25 15:03:53,M:23.0,T:41.4,H:40.2,B:0,M:44.0,T:41.1,H:28.0,B:54,M:89.0,T:33.6,H:46.6,B:42,M:44.0,T:31.9,H:55.7,B:48,M:57.0,T:42.9,H:26.4,B:4
2026/03/25 15:33:53,M:23.0,T:39.8,H:42.6,B:0,M:44.0,T:40.5,H:29.4,B:54,M:89.0,T:32.9,H:49.1,B:42,M:44.0,T:31.9,H:55.6,B:46,M:58.0,T:41.3,H:28.4,B:3
2026/03/25 16:03:53,M:23.0,T:39.2,H:42.8,B:0,M:44.0,T:38.2,H:32.0,B:53,M:89.0,T:32.3,H:51.2,B:42,M:44.0,T:31.7,H:56.7,B:47,M:55.0,T:40.1,H:29.5,B:15
